Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,Yes,Travel_Frequently,214,Human Resources,16,1,Technical Degree,1,1249,2,Male,93,2,3,Laboratory Technician,2,Divorced,8242,20749,9,Y,No,16,2,4,80,0,9,2,2,15,6,11,3
52,No,Travel_Frequently,868,Research & Development,29,4,Technical Degree,1,1250,2,Female,58,4,2,Sales Executive,3,Married,8021,21571,6,Y,Yes,10,1,2,80,0,20,5,4,7,9,9,12
31,No,Travel_Rarely,1379,Sales,8,2,Medical,1,1251,1,Female,66,1,3,Research Scientist,3,Married,8785,4800,2,Y,Yes,18,3,3,80,0,24,1,4,23,4,9,6
22,No,Travel_Frequently,1496,Sales,5,1,Other,1,1252,3,Female,57,4,3,Human Resources,2,Single,4103,3914,9,Y,Yes,18,4,3,80,0,16,1,1,29,18,14,11
49,Yes,Travel_Frequently,1021,Sales,8,1,Other,1,1253,4,Male,95,1,2,Research Scientist,1,Married,9835,2200,5,Y,No,19,3,3,80,0,2,0,4,28,3,11,1
54,Yes,Travel_Frequently,879,Sales,28,4,Technical Degree,1,1254,4,Male,95,2,5,Research Scientist,1,Divorced,1158,5274,1,Y,Yes,12,4,2,80,2,33,5,3,14,1,8,6
46,Yes,Non-Travel,887,Research & Development,13,1,Other,1,1255,2,Female,55,3,4,Sales Executive,3,Married,16456,23480,7,Y,Yes,17,3,3,80,3,7,4,2,27,4,8,10
48,Yes,Travel_Rarely,398,Sales,7,1,Other,1,1256,1,Male,40,4,1,Sales Executive,4,Single,18024,16104,2,Y,Yes,12,1,2,80,0,10,4,4,15,3,10,13
52,No,Travel_Frequently,159,Sales,2,4,Medical,1,1257,1,Male,42,3,4,Sales Executive,3,Divorced,10065,11001,2,Y,Yes,15,3,2,80,1,21,5,2,2,1,10,11
46,No,Non-Travel,591,Human Resources,4,1,Marketing,1,1258,4,Male,70,3,4,Human Resources,1,Divorced,9451,7270,7,Y,No,12,3,3,80,3,28,1,2,10,18,4,8
26,Yes,Non-Travel,1305,Sales,3,4,Technical Degree,1,1259,1,Male,83,1,4,Research Scientist,2,Single,3418,4832,2,Y,Yes,23,1,1,80,2,36,3,1,20,5,0,7
35,Yes,Non-Travel,745,Sales,17,1,Other,1,1260,4,Male,68,3,3,Sales Representative,3,Single,6322,16960,4,Y,No,15,3,3,80,1,39,2,2,27,1,13,12
33,No,Travel_Frequently,1353,Human Resources,26,2,Marketing,1,1261,4,Male,42,1,1,Manufacturing Director,4,Divorced,4315,8622,7,Y,Yes,17,1,1,80,2,1,0,1,25,7,1,11
51,Yes,Travel_Frequently,761,Research & Development,18,4,Life Sciences,1,1262,3,Male,59,2,3,Sales Representative,4,Married,17475,24796,1,Y,Yes,21,2,4,80,1,32,0,4,29,15,5,8
30,No,Travel_Frequently,621,Sales,19,3,Other,1,1263,3,Female,35,2,2,Sales Executive,3,Single,14149,22836,5,Y,No,18,1,2,80,2,19,2,1,29,5,14,1
50,No,Travel_Rarely,1198,Human Resources,24,1,Other,1,1264,3,Female,35,1,5,Laboratory Technician,2,Married,15891,20901,3,Y,Yes,14,4,2,80,2,36,4,3,18,18,12,1
49,No,Travel_Rarely,134,Human Resources,12,1,Technical Degree,1,1265,4,Female,89,2,4,Manufacturing Director,4,Single,3354,22965,4,Y,Yes,23,4,4,80,3,33,5,3,19,1,0,14
32,No,Travel_Rarely,234,Human Resources,2,3,Life Sciences,1,1266,1,Female,49,1,1,Manufacturing Director,1,Single,19693,14271,4,Y,No,16,4,3,80,1,16,1,1,8,4,14,9
55,No,Non-Travel,343,Sales,14,1,Technical Degree,1,1267,4,Male,32,1,4,Human Resources,4,Divorced,8817,8739,6,Y,No,15,3,2,80,1,7,1,2,16,3,0,12
42,No,Travel_Frequently,707,Sales,16,2,Technical Degree,1,1268,2,Male,85,2,5,Manager,2,Married,13516,11282,0,Y,No,17,4,3,80,2,36,0,2,6,17,1,2
55,No,Travel_Frequently,1149,Human Resources,3,1,Technical Degree,1,1269,1,Female,99,3,2,Research Scientist,4,Divorced,12573,9526,0,Y,Yes,16,2,2,80,0,11,2,4,19,10,1,0
41,Yes,Travel_Frequently,937,Research & Development,23,3,Marketing,1,1270,1,Male,90,3,5,Research Scientist,3,Divorced,14603,15768,8,Y,No,23,2,3,80,3,38,2,1,11,0,6,8
36,No,Travel_Rarely,594,Sales,11,3,Medical,1,1271,4,Female,77,3,3,Sales Representative,2,Divorced,3560,3677,8,Y,No,23,4,3,80,3,20,5,2,26,13,5,1
33,Yes,Non-Travel,664,Human Resources,16,1,Medical,1,1272,4,Male,92,4,1,Sales Representative,3,Married,7930,4712,7,Y,No,24,1,2,80,3,34,5,2,2,2,3,3
40,No,Travel_Frequently,298,Sales,12,3,Medical,1,1273,3,Male,47,3,2,Healthcare Representative,4,Single,6814,13310,0,Y,Yes,21,3,3,80,0,38,2,2,15,18,3,3
40,No,Travel_Frequently,1271,Sales,6,4,Marketing,1,1274,1,Male,62,2,1,Sales Representative,4,Married,16831,19863,6,Y,Yes,17,2,1,80,3,35,0,4,4,6,0,9
23,Yes,Travel_Frequently,163,Sales,13,4,Other,1,1275,3,Female,67,3,5,Sales Executive,1,Single,9809,10712,4,Y,No,11,4,2,80,1,25,5,1,8,17,9,2
56,No,Travel_Rarely,1496,Human Resources,15,3,Other,1,1276,3,Male,58,1,5,Manager,1,Divorced,4525,6910,0,Y,Yes,14,1,4,80,3,33,0,4,4,8,14,7
42,No,Travel_Frequently,271,Human Resources,14,2,Medical,1,1277,1,Female,65,3,3,Manufacturing Director,1,Single,2113,12289,4,Y,No,19,2,1,80,3,21,1,4,14,16,7,6
39,No,Non-Travel,1415,Sales,28,4,Marketing,1,1278,4,Male,50,2,3,Manufacturing Director,3,Married,12636,21175,4,Y,Yes,14,2,3,80,0,26,4,4,16,1,10,1
53,Yes,Travel_Rarely,1003,Sales,1,2,Technical Degree,1,1279,2,Female,78,2,4,Human Resources,1,Married,5129,8142,3,Y,No,22,4,2,80,3,38,1,4,21,4,1,10
24,Yes,Travel_Rarely,1073,Research & Development,27,4,Technical Degree,1,1280,1,Female,46,3,3,Healthcare Representative,2,Married,8193,10380,0,Y,Yes,23,3,4,80,3,4,2,3,29,8,5,0
40,No,Non-Travel,610,Human Resources,22,3,Other,1,1281,2,Male,54,3,4,Healthcare Representative,4,Married,4270,19448,8,Y,No,21,3,3,80,1,39,4,3,18,14,5,9
38,No,Travel_Rarely,1340,Research & Development,19,4,Other,1,1282,3,Male,84,4,5,Sales Representative,4,Divorced,9741,7726,8,Y,Yes,10,3,4,80,1,3,4,3,25,11,10,7
23,No,Travel_Frequently,1174,Sales,10,3,Technical Degree,1,1283,1,Male,38,2,1,Healthcare Representative,1,Single,14076,21674,0,Y,No,15,2,4,80,2,38,0,1,22,19,4,11
58,No,Travel_Rarely,1119,Sales,20,3,Technical Degree,1,1284,3,Female,30,3,2,Manager,2,Married,17300,6194,6,Y,No,13,1,3,80,3,5,4,1,22,17,8,10
53,Yes,Non-Travel,1173,Sales,14,1,Other,1,1285,4,Female,86,2,1,Sales Executive,3,Divorced,7370,5830,6,Y,Yes,21,2,1,80,1,10,4,3,24,8,2,11
48,No,Travel_Rarely,1375,Human Resources,6,4,Life Sciences,1,1286,4,Female,37,1,1,Laboratory Technician,2,Married,6468,20732,9,Y,Yes,11,1,2,80,0,11,3,4,22,17,5,12
40,Yes,Non-Travel,962,Sales,5,3,Medical,1,1287,1,Female,57,4,3,Human Resources,2,Single,16117,16731,7,Y,No,13,3,1,80,3,35,0,1,27,7,8,1
19,No,Travel_Frequently,1166,Human Resources,28,1,Marketing,1,1288,1,Female,45,4,1,Research Scientist,3,Divorced,17206,9426,2,Y,Yes,21,3,1,80,2,6,4,4,11,12,3,5
18,No,Travel_Rarely,234,Sales,29,3,Marketing,1,1289,2,Male,37,4,5,Manufacturing Director,2,Single,15541,9921,0,Y,Yes,13,2,2,80,2,7,0,2,14,4,13,4
48,Yes,Travel_Rarely,246,Human Resources,25,2,Medical,1,1290,2,Female,97,1,1,Research Scientist,4,Single,2534,7612,9,Y,Yes,21,2,4,80,3,17,3,3,5,6,5,13
28,Yes,Non-Travel,1196,Research & Development,5,3,Marketing,1,1291,3,Male,32,3,5,Manufacturing Director,4,Single,12862,5638,7,Y,No,24,1,3,80,1,3,4,4,19,5,2,5
26,No,Travel_Rarely,954,Sales,24,4,Life Sciences,1,1292,3,Male,33,3,5,Manufacturing Director,1,Single,13404,11336,2,Y,No,11,2,4,80,2,9,3,3,11,18,14,0
36,Yes,Non-Travel,1040,Sales,9,4,Medical,1,1293,2,Male,48,3,4,Manufacturing Director,3,Single,1186,14928,4,Y,No,14,3,1,80,3,23,1,4,21,0,0,12
51,Yes,Travel_Rarely,152,Human Resources,29,4,Other,1,1294,1,Male,79,1,4,Laboratory Technician,2,Married,18364,22852,2,Y,Yes,23,2,2,80,3,24,3,1,14,14,4,1
25,No,Non-Travel,1287,Sales,28,4,Life Sciences,1,1295,3,Female,82,1,3,Manufacturing Director,4,Single,4557,7978,1,Y,Yes,22,1,3,80,3,7,2,1,27,19,13,3
20,Yes,Non-Travel,961,Research & Development,14,1,Technical Degree,1,1296,3,Male,52,2,4,Sales Representative,3,Single,19847,2461,2,Y,Yes,19,1,1,80,0,23,5,2,14,8,1,8
51,Yes,Travel_Rarely,389,Research & Development,16,2,Technical Degree,1,1297,2,Female,88,3,1,Manufacturing Director,1,Divorced,14012,12280,0,Y,Yes,21,1,4,80,3,5,1,3,18,13,6,14
19,No,Travel_Rarely,635,Human Resources,13,1,Marketing,1,1298,4,Female,32,3,4,Manufacturing Director,4,Single,16907,14932,6,Y,Yes,10,3,2,80,0,32,0,2,15,15,10,14
32,No,Travel_Rarely,1187,Human Resources,1,4,Other,1,1299,4,Male,56,1,3,Human Resources,2,Divorced,1408,7410,0,Y,No,10,1,2,80,3,1,2,4,11,9,13,5
47,Yes,Travel_Frequently,522,Human Resources,9,3,Marketing,1,1300,1,Female,81,3,2,Sales Executive,1,Divorced,1075,18495,3,Y,No,10,1,2,80,3,36,3,4,22,12,0,13
22,No,Non-Travel,931,Human Resources,22,4,Technical Degree,1,1301,3,Male,73,2,2,Sales Representative,3,Single,1749,2163,8,Y,Yes,10,1,2,80,0,32,4,3,5,10,5,3
41,No,Travel_Frequently,786,Research & Development,28,2,Marketing,1,1302,2,Female,51,1,3,Manufacturing Director,4,Married,12039,21270,2,Y,Yes,11,4,4,80,2,0,2,4,9,13,3,10
34,No,Non-Travel,211,Sales,23,3,Marketing,1,1303,1,Female,53,2,4,Laboratory Technician,2,Single,16308,21698,6,Y,No,21,1,4,80,1,23,1,1,9,11,12,12
50,No,Non-Travel,1384,Sales,12,2,Life Sciences,1,1304,2,Male,58,3,3,Sales Executive,3,Single,7779,15701,2,Y,No,10,3,3,80,1,27,5,4,12,13,2,0
25,Yes,Non-Travel,1005,Sales,11,4,Other,1,1305,1,Male,59,1,5,Manufacturing Director,1,Single,17380,11880,6,Y,Yes,24,4,3,80,3,37,4,3,27,19,0,11
31,Yes,Travel_Rarely,513,Sales,27,1,Other,1,1306,2,Female,96,1,5,Sales Executive,2,Married,10396,15839,7,Y,Yes,10,2,2,80,3,26,1,4,20,16,9,12
45,No,Non-Travel,1353,Research & Development,3,3,Other,1,1307,4,Female,65,3,5,Manufacturing Director,4,Divorced,7156,13609,3,Y,No,22,1,2,80,1,36,1,1,5,4,7,7
31,No,Travel_Frequently,961,Research & Development,23,4,Medical,1,1308,3,Female,57,4,5,Manager,1,Divorced,4262,5631,6,Y,No,19,3,3,80,1,2,4,2,15,2,9,6
27,No,Travel_Frequently,1202,Human Resources,28,3,Technical Degree,1,1309,4,Male,43,3,1,Manufacturing Director,4,Married,3512,21270,0,Y,No,11,2,3,80,0,31,3,1,12,11,6,5
31,Yes,Travel_Rarely,631,Sales,7,2,Technical Degree,1,1310,4,Male,78,2,1,Manufacturing Director,3,Divorced,14034,20847,6,Y,Yes,19,2,2,80,1,19,2,4,0,4,11,0
27,No,Travel_Frequently,411,Human Resources,2,2,Life Sciences,1,1311,2,Female,44,1,5,Laboratory Technician,3,Married,12421,11738,2,Y,No,17,1,1,80,2,38,4,2,22,9,13,4
28,Yes,Travel_Rarely,648,Research & Development,9,3,Technical Degree,1,1312,2,Female,38,3,4,Research Scientist,3,Single,16398,2325,4,Y,Yes,18,3,4,80,3,6,3,4,0,6,7,12
37,No,Travel_Frequently,796,Human Resources,8,3,Technical Degree,1,1313,3,Male,61,4,2,Sales Representative,3,Single,9400,6912,4,Y,No,23,1,1,80,1,4,5,1,9,12,2,10
46,Yes,Travel_Frequently,894,Human Resources,23,2,Medical,1,1314,3,Male,86,2,1,Manufacturing Director,3,Single,13747,2795,1,Y,Yes,13,3,3,80,0,20,5,1,5,6,8,3
57,Yes,Travel_Rarely,776,Sales,4,3,Marketing,1,1315,3,Female,33,3,3,Research Scientist,4,Divorced,1328,22791,3,Y,Yes,21,4,3,80,3,1,2,2,14,8,0,11
59,Yes,Travel_Rarely,296,Research & Development,29,2,Marketing,1,1316,4,Female,40,4,5,Manager,3,Married,7177,17362,8,Y,No,17,1,3,80,0,18,5,1,25,6,11,12
34,Yes,Travel_Frequently,1422,Human Resources,27,3,Technical Degree,1,1317,1,Female,36,3,1,Sales Representative,4,Single,2815,5045,7,Y,No,24,2,3,80,2,29,3,1,27,0,12,9
37,No,Non-Travel,1457,Human Resources,15,4,Other,1,1318,3,Female,35,2,2,Manufacturing Director,1,Divorced,2272,23178,1,Y,Yes,20,1,1,80,1,21,1,1,29,2,8,13
50,No,Non-Travel,1310,Human Resources,19,4,Technical Degree,1,1319,1,Female,31,2,3,Laboratory Technician,2,Single,16822,12732,7,Y,No,15,4,3,80,1,10,0,1,9,12,6,4
57,No,Travel_Frequently,498,Research & Development,15,2,Life Sciences,1,1320,2,Male,68,1,5,Human Resources,4,Divorced,15615,14681,4,Y,Yes,19,4,1,80,2,0,0,2,8,15,1,4
21,Yes,Travel_Rarely,946,Sales,20,4,Technical Degree,1,1321,2,Female,81,3,4,Human Resources,2,Single,19709,7123,5,Y,Yes,22,1,2,80,0,1,0,1,23,7,3,6
43,No,Non-Travel,1019,Research & Development,29,1,Life Sciences,1,1322,1,Male,41,1,3,Research Scientist,2,Divorced,14779,22762,9,Y,No,19,2,2,80,1,9,4,4,4,18,11,8
37,No,Travel_Frequently,626,Research & Development,24,2,Technical Degree,1,1323,4,Male,61,1,5,Sales Executive,1,Divorced,15674,13019,9,Y,No,23,4,4,80,0,18,3,1,0,16,9,12
51,Yes,Travel_Rarely,1393,Research & Development,10,1,Other,1,1324,1,Female,89,4,1,Healthcare Representative,1,Divorced,2748,10409,1,Y,No,16,3,2,80,3,20,3,2,24,2,2,7
56,No,Travel_Frequently,1263,Research & Development,6,4,Life Sciences,1,1325,4,Female,46,3,2,Sales Representative,1,Divorced,12663,10483,6,Y,Yes,11,2,3,80,2,3,3,3,14,2,10,8
21,No,Travel_Frequently,1138,Sales,17,2,Life Sciences,1,1326,2,Female,39,1,1,Human Resources,4,Married,5591,20107,9,Y,No,19,1,2,80,1,31,2,4,10,8,7,13
54,Yes,Travel_Frequently,782,Human Resources,8,3,Other,1,1327,4,Male,88,4,2,Manufacturing Director,2,Married,7571,3705,8,Y,Yes,17,3,1,80,3,7,3,2,18,13,14,6
19,Yes,Travel_Frequently,225,Sales,25,4,Technical Degree,1,1328,3,Female,34,4,5,Sales Representative,3,Single,7440,18892,9,Y,Yes,10,3,2,80,1,33,2,1,19,8,6,0
37,Yes,Travel_Frequently,177,Sales,8,2,Technical Degree,1,1329,1,Female,43,2,2,Manufacturing Director,2,Single,9625,9130,0,Y,Yes,15,4,4,80,1,39,3,3,28,15,10,14
19,No,Travel_Frequently,1192,Research & Development,23,3,Other,1,1330,4,Male,48,1,3,Human Resources,3,Divorced,1576,5005,4,Y,No,20,2,3,80,2,18,0,1,15,1,9,4
46,No,Non-Travel,683,Research & Development,5,4,Medical,1,1331,4,Female,70,3,3,Sales Executive,1,Divorced,13089,17864,3,Y,No,11,4,4,80,2,28,5,4,17,4,8,13
47,Yes,Travel_Frequently,430,Human Resources,20,2,Technical Degree,1,1332,3,Female,49,3,1,Sales Representative,1,Divorced,12690,12082,3,Y,No,10,3,1,80,1,22,0,3,10,14,9,2
30,No,Travel_Rarely,1157,Sales,5,2,Technical Degree,1,1333,1,Female,53,4,2,Sales Executive,4,Single,10511,17587,4,Y,Yes,17,3,1,80,1,20,3,3,13,2,0,3
58,No,Non-Travel,1478,Sales,28,2,Other,1,1334,4,Female,53,1,2,Laboratory Technician,1,Married,10112,2093,5,Y,No,24,1,1,80,3,38,0,3,28,5,0,3
50,No,Travel_Rarely,698,Human Resources,7,3,Technical Degree,1,1335,3,Female,51,1,3,Human Resources,3,Married,3439,8389,9,Y,No,12,2,4,80,2,26,4,1,26,8,1,14
39,Yes,Non-Travel,922,Human Resources,8,1,Marketing,1,1336,4,Male,63,1,3,Sales Representative,4,Single,6106,18045,4,Y,No,10,2,1,80,0,10,5,3,12,3,8,13
41,Yes,Travel_Frequently,1477,Research & Development,8,2,Life Sciences,1,1337,3,Female,58,3,4,Manager,4,Divorced,16571,21727,9,Y,Yes,22,2,3,80,2,23,1,4,23,14,0,3
37,Yes,Travel_Frequently,1304,Human Resources,16,1,Other,1,1338,2,Female,42,4,3,Healthcare Representative,4,Single,8760,20537,5,Y,No,21,4,4,80,1,28,0,1,5,10,6,10
52,No,Non-Travel,941,Sales,23,1,Medical,1,1339,1,Female,78,2,5,Research Scientist,2,Divorced,18581,3808,0,Y,No,10,1,3,80,0,1,5,3,28,1,14,6
27,Yes,Travel_Rarely,1314,Human Resources,24,1,Medical,1,1340,1,Male,67,1,5,Healthcare Representative,3,Married,9345,10988,7,Y,Yes,20,2,3,80,0,7,3,1,28,12,12,10
53,Yes,Travel_Rarely,665,Sales,14,3,Life Sciences,1,1341,3,Female,64,3,2,Healthcare Representative,2,Divorced,18085,19589,6,Y,No,14,4,2,80,1,5,2,3,15,7,13,7
58,Yes,Non-Travel,1378,Human Resources,14,1,Other,1,1342,3,Male,76,3,1,Manufacturing Director,1,Married,7182,8141,5,Y,No,21,3,3,80,1,20,1,4,11,0,12,0
26,No,Travel_Frequently,1265,Sales,19,2,Marketing,1,1343,2,Male,96,1,2,Sales Representative,1,Married,6575,8562,9,Y,No,13,2,2,80,0,2,4,1,25,13,0,13
52,No,Travel_Rarely,1083,Research & Development,8,1,Life Sciences,1,1344,2,Female,31,1,2,Sales Representative,3,Single,19011,11350,0,Y,No,24,3,2,80,2,20,0,1,26,14,2,7
28,No,Non-Travel,1070,Human Resources,5,4,Other,1,1345,3,Female,39,1,3,Manager,4,Married,15127,10650,7,Y,No,11,3,2,80,0,0,3,2,18,13,9,1
23,Yes,Non-Travel,1111,Sales,17,3,Life Sciences,1,1346,4,Male,58,4,2,Sales Executive,4,Divorced,6768,8150,4,Y,Yes,19,3,4,80,3,20,5,3,0,2,0,3
22,No,Non-Travel,376,Sales,2,1,Medical,1,1347,3,Male,37,4,3,Laboratory Technician,3,Single,16980,22977,8,Y,No,17,2,2,80,1,10,1,4,4,9,10,7
19,Yes,Travel_Rarely,388,Research & Development,19,4,Marketing,1,1348,2,Female,41,3,5,Human Resources,4,Single,8956,13670,1,Y,Yes,13,1,3,80,0,1,3,1,28,4,4,2
20,No,Travel_Rarely,1439,Sales,15,2,Other,1,1349,3,Female,89,2,3,Sales Representative,2,Single,9017,11802,2,Y,Yes,18,4,3,80,1,4,5,2,2,19,1,5
42,No,Travel_Rarely,272,Human Resources,8,4,Technical Degree,1,1350,3,Male,94,4,5,Research Scientist,1,Divorced,4070,4976,1,Y,Yes,11,4,2,80,0,36,3,2,4,12,2,8
25,Yes,Travel_Frequently,993,Human Resources,29,1,Other,1,1351,3,Male,59,3,2,Healthcare Representative,2,Divorced,10526,18665,2,Y,Yes,10,1,3,80,0,35,3,3,23,18,6,7
20,Yes,Travel_Frequently,1126,Sales,11,3,Other,1,1352,2,Male,77,4,1,Sales Executive,4,Single,18437,7795,6,Y,No,13,3,3,80,3,3,1,3,23,3,5,11
20,No,Non-Travel,1476,Human Resources,16,4,Technical Degree,1,1353,3,Male,55,2,5,Sales Representative,2,Divorced,2265,15214,6,Y,No,12,1,1,80,0,10,1,4,27,13,10,9
42,Yes,Non-Travel,214,Research & Development,4,1,Marketing,1,1354,2,Male,62,2,1,Sales Representative,1,Single,19540,9635,9,Y,Yes,12,4,2,80,1,28,2,3,1,0,14,9
56,Yes,Non-Travel,721,Research & Development,11,3,Medical,1,1355,2,Male,42,3,2,Sales Executive,1,Single,16765,23515,0,Y,No,13,1,3,80,1,24,2,3,28,16,4,14
20,Yes,Travel_Rarely,498,Research & Development,10,1,Other,1,1356,2,Male,77,1,5,Healthcare Representative,4,Single,11088,16943,5,Y,No,19,3,4,80,1,22,5,3,22,6,3,2
38,No,Travel_Rarely,165,Sales,4,3,Marketing,1,1357,3,Male,99,2,5,Sales Executive,3,Single,14222,4370,5,Y,No,14,3,3,80,0,38,0,2,17,4,12,12
33,No,Travel_Frequently,975,Human Resources,12,4,Other,1,1358,3,Male,45,4,1,Sales Executive,1,Married,7851,12622,4,Y,No,23,3,3,80,2,33,5,3,7,17,0,9
36,No,Non-Travel,1384,Sales,15,4,Medical,1,1359,1,Male,69,3,5,Healthcare Representative,4,Single,14132,10679,4,Y,Yes,24,4,4,80,0,6,5,4,12,19,8,2
30,Yes,Travel_Frequently,998,Research & Development,29,3,Life Sciences,1,1360,3,Female,78,1,4,Healthcare Representative,2,Single,16202,24869,7,Y,Yes,21,1,3,80,2,2,2,3,8,17,7,0
34,No,Non-Travel,1463,Human Resources,1,2,Marketing,1,1361,4,Male,73,4,1,Human Resources,3,Married,11869,21219,0,Y,Yes,10,2,3,80,0,28,5,4,26,1,6,7
47,Yes,Travel_Frequently,1342,Research & Development,24,3,Other,1,1362,1,Female,95,2,5,Research Scientist,2,Married,9369,18095,0,Y,No,21,1,4,80,1,4,3,3,6,3,6,5
21,Yes,Travel_Rarely,1212,Sales,18,2,Technical Degree,1,1363,4,Male,83,1,5,Manager,3,Single,2123,8185,3,Y,No,12,2,1,80,2,18,3,3,6,9,14,14
52,Yes,Travel_Frequently,399,Sales,11,3,Technical Degree,1,1364,3,Female,37,4,1,Manager,3,Divorced,14534,5062,3,Y,Yes,17,4,1,80,0,37,3,4,5,7,11,11
29,Yes,Travel_Frequently,1264,Human Resources,25,3,Technical Degree,1,1365,4,Male,42,4,4,Healthcare Representative,4,Married,9682,4427,1,Y,Yes,16,1,4,80,1,39,0,2,27,7,1,3
31,No,Non-Travel,1204,Sales,27,3,Medical,1,1366,4,Male,46,4,4,Sales Executive,3,Divorced,4412,24991,9,Y,Yes,12,3,4,80,3,5,0,1,5,17,8,11
47,Yes,Travel_Rarely,1281,Research & Development,26,4,Technical Degree,1,1367,2,Male,86,3,3,Sales Representative,2,Single,1935,2757,2,Y,Yes,18,1,4,80,2,24,5,4,12,16,12,0
56,Yes,Travel_Rarely,1261,Sales,14,4,Marketing,1,1368,3,Female,62,2,1,Human Resources,1,Divorced,3969,5318,7,Y,No,15,3,1,80,1,15,1,2,21,11,5,3
46,No,Non-Travel,850,Research & Development,28,3,Other,1,1369,3,Male,67,3,4,Manager,1,Married,15014,21079,0,Y,Yes,15,3,3,80,0,6,5,2,7,8,7,4
22,Yes,Travel_Frequently,482,Sales,1,4,Marketing,1,1370,4,Male,37,4,2,Research Scientist,4,Married,5490,15857,7,Y,Yes,22,3,2,80,2,4,1,2,9,16,5,3
52,No,Travel_Rarely,1193,Human Resources,18,4,Technical Degree,1,1371,2,Male,53,3,2,Sales Representative,2,Single,19192,23222,4,Y,No,20,3,3,80,3,7,4,2,7,13,6,8
36,No,Non-Travel,713,Human Resources,22,3,Technical Degree,1,1372,3,Male,30,1,3,Laboratory Technician,4,Single,7205,8116,2,Y,No,20,4,1,80,1,21,2,3,16,11,3,3
43,No,Travel_Rarely,1224,Research & Development,14,4,Other,1,1373,1,Male,65,1,3,Research Scientist,2,Single,18553,14836,4,Y,Yes,20,2,2,80,3,21,0,4,13,19,2,13
49,Yes,Non-Travel,953,Human Resources,9,1,Life Sciences,1,1374,3,Male,88,2,2,Manager,1,Married,1596,15778,9,Y,Yes,18,3,3,80,0,31,3,2,26,17,1,13
35,No,Travel_Rarely,1186,Sales,21,1,Life Sciences,1,1375,3,Male,58,3,5,Sales Representative,1,Married,3204,24909,5,Y,Yes,22,4,3,80,1,3,4,4,5,18,8,1
23,Yes,Non-Travel,697,Sales,2,3,Medical,1,1376,1,Female,93,2,1,Sales Executive,3,Divorced,18044,8085,4,Y,Yes,15,2,4,80,1,4,4,2,4,19,0,1
34,No,Travel_Rarely,144,Sales,14,4,Marketing,1,1377,3,Male,75,1,3,Manager,2,Divorced,1980,3728,1,Y,No,21,3,4,80,0,18,2,3,17,16,8,6
27,Yes,Non-Travel,774,Sales,2,3,Technical Degree,1,1378,3,Male,74,3,1,Human Resources,2,Married,12245,15867,2,Y,Yes,16,3,3,80,2,22,2,3,14,0,10,1
23,No,Non-Travel,339,Research & Development,1,1,Medical,1,1379,4,Male,54,3,2,Human Resources,1,Married,18288,24311,5,Y,Yes,24,1,2,80,1,34,2,3,1,6,6,1
27,No,Non-Travel,111,Sales,29,4,Marketing,1,1380,1,Female,30,4,3,Sales Executive,1,Single,5339,9209,2,Y,Yes,11,2,4,80,1,23,1,1,24,19,14,1
34,Yes,Non-Travel,174,Human Resources,8,1,Life Sciences,1,1381,3,Male,53,2,1,Sales Executive,2,Married,12936,6600,7,Y,No,16,4,1,80,1,25,5,4,18,18,3,11
55,No,Travel_Frequently,1484,Human Resources,29,3,Medical,1,1382,2,Male,96,2,4,Manager,4,Married,13400,22622,0,Y,No,15,3,1,80,3,33,3,2,8,11,5,7
20,Yes,Travel_Frequently,273,Research & Development,2,3,Technical Degree,1,1383,2,Female,78,2,2,Manager,3,Single,11176,11451,7,Y,Yes,18,1,3,80,0,1,2,1,4,14,11,10
26,Yes,Travel_Rarely,1022,Research & Development,13,1,Marketing,1,1384,1,Male,83,2,5,Healthcare Representative,2,Single,10929,23562,8,Y,Yes,18,2,3,80,2,6,3,1,16,9,12,12
28,Yes,Travel_Rarely,1117,Human Resources,25,1,Life Sciences,1,1385,1,Female,70,2,1,Healthcare Representative,3,Divorced,6024,9853,3,Y,Yes,18,3,1,80,0,12,1,2,8,4,10,1
41,Yes,Travel_Frequently,488,Human Resources,5,1,Other,1,1386,2,Female,71,4,1,Sales Representative,3,Single,6758,7700,1,Y,No,17,1,1,80,3,23,1,1,23,17,2,1
57,Yes,Travel_Rarely,257,Research & Development,10,2,Medical,1,1387,4,Male,41,1,1,Healthcare Representative,1,Divorced,10949,24867,2,Y,No,20,3,4,80,2,24,0,2,3,0,10,10
33,Yes,Non-Travel,661,Research & Development,23,2,Medical,1,1388,1,Male,39,2,5,Healthcare Representative,3,Single,18626,23472,4,Y,No,14,1,1,80,0,38,5,4,5,1,12,5
20,Yes,Travel_Frequently,496,Research & Development,23,4,Marketing,1,1389,2,Female,89,3,5,Manager,4,Married,18408,9968,5,Y,No,20,1,4,80,2,30,5,3,16,12,4,3
